10,34150,0.365428
10,2001,0.025539
10,2296,0.030276
10,13153,0.192343
10,17999,0.188220
10,10244,0.114860
10,3165,0.033717
10,24788,0.271397
10,3845,0.052377
10,5578,0.089125
10,9944,0.136874
10,23309,0.263013
10,13640,0.164345
10,2423,0.032837
10,15623,0.205709
10,6877,0.087242
10,207,0.003227
10,7911,0.100064
10,12330,0.142474
10,17025,0.190509
10,17114,0.180873
10,5026,0.055757
10,5016,0.067280
10,12693,0.130525
10,47777,0.503447
10,7690,0.100607
10,2512,0.049966
10,18110,0.202278
10,13105,0.153217
10,2374,0.049005
10,3397,0.049298
10,1266,0.013356
10,86,0.002542
10,6537,0.102535
10,9497,0.118632
10,46429,0.527376
10,5499,0.068868
10,781,0.010612
10,8452,0.117706
10,3898,0.045482
10,1059,0.015019
10,19020,0.197033
10,33479,0.369345
10,2891,0.034129
10,25299,0.288084
10,10182,0.140187
10,17018,0.175067
10,2369,0.029408
10,3722,0.038334
10,75224,0.779564
10,8431,0.105925
10,12477,0.132271
10,4764,0.058191
10,19786,0.228964
10,15444,0.160369
10,544,0.005688
10,9101,0.118760
10,4081,0.059714
10,9420,0.168230
10,22441,0.236814
10,14527,0.178291
10,1417,0.021454
10,4904,0.074136
10,554,0.015377
10,37623,0.402935
10,5248,0.054357
10,11969,0.123160
10,7450,0.079184
10,5121,0.059751
10,15140,0.169971
10,467,0.005370
10,2446,0.042952
10,10117,0.121002
10,28572,0.322858
10,2681,0.044971
10,12257,0.149782
10,3624,0.066460
10,6057,0.089286
10,5829,0.084257
10,7960,0.104547
10,10642,0.128968
10,3915,0.048962
10,4244,0.070515
10,6577,0.093564
10,9779,0.156979
10,33138,0.378719
10,2470,0.028424
10,23746,0.281643
10,3095,0.057436
10,4955,0.067993
10,41593,0.488144
10,6234,0.077785
10,2569,0.027315
10,48542,0.563137
10,4483,0.068417
10,24351,0.270566
10,15785,0.174218
10,219,0.003043
10,23894,0.264170
10,5952,0.079916
10,28725,0.308682
10,14476,0.155428
10,12388,0.133930
10,56678,0.604074
10,6937,0.078807
10,8597,0.093305
10,5614,0.085622
10,4020,0.067307
10,10427,0.133118
10,3522,0.065104
10,26402,0.362677
10,396,0.005438
10,15184,0.183197
10,12483,0.145579
10,13698,0.157944
10,10031,0.122711
10,6143,0.086045
10,9072,0.127307
10,5472,0.071327
10,1250,0.018739
10,1444,0.019620
10,29222,0.304819
10,7538,0.093014
10,11934,0.130014
10,1628,0.036216
10,2326,0.029085
10,31491,0.373288
10,9950,0.109365
10,14874,0.157202
10,14887,0.167801
10,4438,0.054726
10,1833,0.030279
10,2033,0.026090
10,7937,0.119985
10,692,0.009908
10,8476,0.095448
