200,1218,0.620892
200,27,0.014300
200,357,0.187823
200,899,0.514588
200,962,0.494175
200,1465,0.763168
200,3132,1.611899
200,464,0.229107
200,1654,0.928071
200,636,0.326371
200,129,0.064396
200,2278,1.205210
200,1566,0.852522
200,1584,0.790653
200,4689,2.449512
200,191,0.150309
200,1419,0.741901
200,24,0.012024
200,2564,1.372288
200,2,0.001094
200,545,0.276733
200,236,0.123624
200,2016,1.012492
200,130,0.064988
200,380,0.193308
200,142,0.071688
200,768,0.420026
200,147,0.077190
200,370,0.194111
200,9,0.004842
200,714,0.396369
200,2865,1.469577
200,1764,0.963840
200,468,0.236144
200,2057,1.112116
200,1130,0.581177
200,668,0.333156
200,175,0.089011
200,116,0.079365
200,788,0.394789
200,1959,1.047036
200,1396,0.746402
200,2968,1.590708
200,319,0.160593
200,193,0.150471
200,627,0.335021
200,15,0.007933
200,260,0.166455
200,1166,0.635210
200,1394,0.752129
200,192,0.118046
200,5601,2.961577
200,140,0.086793
200,542,0.305836
200,5,0.002590
200,9,0.004755
200,223,0.118794
200,1210,0.655837
200,582,0.307262
200,184,0.099745
200,9,0.005009
200,154,0.077187
200,1861,1.010406
200,669,0.342699
200,1632,0.884244
200,419,0.306280
200,1163,0.599320
200,1532,0.783545
200,1155,0.622003
200,4206,2.198679
200,2443,1.386082
200,2380,1.224865
200,971,0.489523
200,1402,0.717200
200,4520,2.382506
200,348,0.181277
200,481,0.245038
200,1021,0.532398
200,1316,0.671220
200,44,0.022393
200,529,0.278942
200,211,0.110536
200,4,0.002170
200,5685,3.142347
200,351,0.186163
200,2463,1.251729
200,294,0.154649
200,228,0.117474
200,520,0.278460
200,63,0.032025
200,144,0.071778
200,1344,0.705913
200,607,0.311672
200,37,0.020517
200,143,0.072588
200,46,0.023809
200,66,0.033615
200,142,0.073477
200,88,0.050825
200,860,0.444493
200,846,0.396404
200,774,0.366659
200,2162,1.038525
200,175,0.097468
200,452,0.237111
200,97,0.061984
200,647,0.320890
200,2975,1.476852
200,782,0.370951
200,228,0.105896
200,2850,1.359486
200,18,0.009806
200,80,0.041119
200,548,0.255757
200,1078,0.500845
200,77,0.059901
200,277,0.128903
200,892,0.418418
200,692,0.358396
200,2513,1.190706
200,253,0.123861
200,2054,1.002345
200,603,0.307337
200,1190,0.596894
200,1262,0.600366
200,1119,0.598535
200,326,0.157366
200,2446,1.143367
200,190,0.109621
200,133,0.066166
200,184,0.110987
200,1159,0.568214
200,3491,1.640368
200,1870,0.904636
200,1622,0.746733
200,331,0.161136
200,795,0.394260
200,268,0.136223
200,2012,1.060141
200,531,0.247214
200,5497,2.740778
200,512,0.260974
200,1317,0.619975
200,1025,0.497355
200,212,0.097903
200,639,0.297686
200,2134,1.087356
200,260,0.125278
200,3132,1.493688
200,369,0.185260
200,763,0.402064
200,1183,0.551103
200,341,0.162729
200,676,0.328699
200,1860,0.907190
200,728,0.354549
200,749,0.355920
200,2980,1.379144
200,2561,1.230959
200,1977,0.966845
200,539,0.255847
200,105,0.052755
200,1652,0.811596
200,92,0.057220
200,226,0.110365
200,516,0.243214
200,632,0.339781
200,807,0.376385
200,554,0.259022
200,606,0.282297
200,2087,0.992751
200,1047,0.483742
200,282,0.141285
200,97,0.049047
200,2224,1.050095
200,1555,0.714301
200,316,0.148790
200,3666,1.772705
200,1455,0.690975
200,2185,1.044585
200,378,0.178625
200,239,0.111649
200,90,0.047924
200,435,0.226167
200,2637,1.413237
200,1565,0.724237
200,3960,1.957487
200,223,0.109273
200,724,0.338374
200,142,0.079790
200,1751,0.859993
200,397,0.199319
200,17,0.010334
200,105,0.067077
200,904,0.414652
200,132,0.085388
200,269,0.129200
200,9070,4.252714
200,1887,0.925143
200,571,0.269235
200,912,0.439197
200,502,0.253130
200,279,0.154287
200,4281,2.040457
200,1630,0.759378
200,2894,1.406410
200,491,0.241060
200,2754,1.346094
200,1501,0.689771
200,307,0.169765
200,321,0.163304
200,131,0.068721
200,138,0.076692
200,418,0.205281
200,246,0.118257
200,117,0.058164
200,1277,0.624917
200,989,0.457694
200,332,0.189507
200,843,0.410722
200,2692,1.326169
200,805,0.402265
200,208,0.105039
200,1720,0.799132
200,297,0.153975
200,269,0.128831
200,2696,1.321441
200,232,0.126284
200,1741,0.849431
200,442,0.225475
200,351,0.173874
200,1419,0.676446
200,156,0.077595
200,1093,0.549544
200,625,0.296259
200,1526,0.798963
200,2716,1.298524
200,144,0.085605
200,807,0.379499
200,2345,1.186026
200,111,0.054022
200,1027,0.480917
200,795,0.392716
200,865,0.399348
200,16,0.009637
200,11,0.013519
200,865,0.449321
200,41,0.024856
200,751,0.353930
200,158,0.078290
200,255,0.121707
200,2739,1.293438
200,62,0.053609
200,262,0.126693
200,1314,0.643650
200,66,0.054268
200,959,0.465136
200,2491,1.145748
200,825,0.410943
200,586,0.278002
200,5808,2.764993
200,46,0.021682
200,2877,1.348432
200,1635,0.811883
200,745,0.356077
200,403,0.208144
200,504,0.243858
200,779,0.358147
200,622,0.315213
200,314,0.167569
200,834,0.401385
200,266,0.142409
200,923,0.445720
200,4026,1.882841
200,69,0.039094
200,1895,0.907163
200,2982,1.509676
200,1052,0.486462
200,2640,1.217334
200,2240,1.063396
200,688,0.357475
200,1292,0.612766
200,236,0.132929
200,1597,0.750969
200,486,0.249360
200,372,0.199222
200,500,0.283971
200,2423,1.184441
200,1041,0.484960
200,530,0.261560
200,5613,2.622599
200,2204,1.074926
200,192,0.102437
200,1895,0.930644
200,195,0.107888
200,213,0.136793
200,64,0.032526
200,1005,0.491010
200,1151,0.553353
200,580,0.293463
200,1854,0.872840
200,514,0.235883
200,614,0.295625
200,58,0.030763
200,3708,1.756582
200,962,0.464518
200,13,0.007873
200,1861,0.931221
200,240,0.113018
200,46,0.039493
200,4040,1.920879
200,543,0.258732
200,2243,1.083794
200,923,0.445807
200,1110,0.553427
200,431,0.228390
200,1475,0.718143
200,268,0.147441
200,191,0.109527
200,533,0.252399
200,356,0.167076
200,3174,1.500650
200,1022,0.474602
200,572,0.269353
200,101,0.064662
200,199,0.098245
200,814,0.449013
200,633,0.324515
200,805,0.400764
200,248,0.135956
200,2424,1.145610
200,159,0.087875
200,1896,0.930940
200,2985,1.403510
200,379,0.199076
200,151,0.075190
200,1897,0.965308
200,632,0.315661
200,423,0.210554
200,2982,1.386816
200,566,0.321261
200,871,0.481100
200,935,0.451022
200,213,0.108913
200,44,0.023729
200,582,0.286221
200,1083,0.536077
200,314,0.154710
200,332,0.167532
200,416,0.229968
200,118,0.077858
200,4247,2.011865
200,194,0.093040
200,580,0.304604
200,5673,2.705053
200,2791,1.385096
200,1355,0.665579
200,468,0.225617
200,7,0.007241
200,241,0.130989
200,1643,0.804108
200,495,0.254009
200,444,0.284593
200,1389,0.657789
200,310,0.186968
200,940,0.437874
200,2097,0.997172
200,2193,1.084987
200,379,0.184608
200,154,0.075886
200,25,0.015105
200,931,0.457982
200,979,0.483058
200,686,0.329722
200,61,0.033503
200,4016,1.903886
200,4606,2.227484
200,868,0.430591
200,1379,0.706492
200,2841,1.314092
200,1125,0.560252
200,224,0.110216
200,926,0.445986
200,214,0.162583
200,112,0.062390
200,1452,0.694002
200,894,0.420723
200,682,0.348083
200,586,0.274442
200,37,0.023693
200,58,0.034651
200,488,0.248676
200,1197,0.551492
200,87,0.051946
200,2016,0.943260
200,677,0.361009
200,897,0.463543
200,1548,0.736098
200,237,0.117441
200,4264,2.019662
200,1470,0.682870
200,335,0.167387
200,3790,1.814250
200,1138,0.519299
200,73,0.042473
200,339,0.159835
200,6,0.003763
200,223,0.111214
200,448,0.232413
200,230,0.124199
200,797,0.380103
200,935,0.483802
200,622,0.294841
200,320,0.149674
200,675,0.333963
200,2332,1.135193
200,1563,0.771604
200,969,0.455877
200,1516,0.699795
200,112,0.062928
200,196,0.112141
200,6,0.003687
200,991,0.488000
200,624,0.295450
200,1918,0.891608
200,74,0.036742
200,237,0.109192
200,153,0.074582
200,476,0.230890
200,969,0.466376
200,4415,2.076704
200,3537,1.619724
200,1496,0.726315
200,160,0.090270
200,21,0.017486
200,113,0.053141
200,5014,2.353059
200,10,0.004885
200,353,0.185159
200,33,0.031275
200,164,0.097428
200,101,0.073524
200,1523,0.777846
200,60,0.034660
200,948,0.447679
200,691,0.407439
200,24,0.012605
200,142,0.083387
200,4669,2.304063
200,735,0.366748
200,1884,0.881998
200,229,0.110266
200,3,0.001868
200,2752,1.271563
200,2444,1.175285
200,1715,0.816818
200,5,0.003083
200,908,0.442842
200,268,0.145868
200,442,0.238210
200,150,0.093460
200,1977,0.978311
200,519,0.238410
200,1375,0.652126
200,20,0.019156
200,456,0.243458
200,52,0.026848
200,1435,0.697431
200,370,0.249188
200,469,0.216963
200,2559,1.268487
200,3374,1.616002
200,2536,1.162293
200,1208,0.615151
200,1051,0.496970
200,871,0.410895
200,101,0.071960
200,1778,0.842056
200,1050,0.524978
200,147,0.076985
200,860,0.399929
200,436,0.263546
200,200,0.095863
200,72,0.046707
200,1108,0.511872
200,756,0.406805
200,1285,0.595044
200,662,0.322642
200,78,0.039221
200,1243,0.573438
200,20,0.011997
200,228,0.126848
200,2111,1.003192
200,1037,0.504688
200,259,0.131242
200,535,0.256239
200,91,0.048043
200,1708,0.835455
200,354,0.171591
200,1214,0.559590
