1000,39,0.298470
1000,416,3.280099
1000,200,1.561862
1000,306,2.484752
1000,23,0.189561
1000,23,0.187082
1000,23,0.197480
1000,325,2.497771
1000,460,3.658540
1000,228,1.808148
1000,507,4.225536
1000,248,1.977330
1000,10,0.076411
1000,10,0.077901
1000,10,0.076389
1000,10,0.077308
1000,10,0.077131
1000,10,0.076612
1000,10,0.078196
1000,10,0.078783
1000,10,0.074310
1000,10,0.076868
1000,128,1.010547
1000,578,4.844722
1000,194,1.879334
1000,30,0.233503
1000,118,1.061816
1000,9,0.082271
1000,9,0.081192
1000,9,0.068902
1000,9,0.068851
1000,9,0.070785
1000,9,0.071212
1000,9,0.067106
1000,9,0.070826
1000,9,0.067646
1000,9,0.067806
1000,9,0.067572
1000,9,0.067509
1000,9,0.067495
1000,71,0.604894
1000,71,0.593643
1000,110,0.966929
1000,281,2.358408
1000,450,3.932321
1000,437,3.849214
1000,266,2.706260
1000,263,2.770452
1000,107,0.991149
1000,12,0.101380
1000,12,0.112875
1000,416,3.963387
1000,223,1.974439
1000,4,0.033303
1000,4,0.031459
1000,4,0.030948
1000,4,0.030077
1000,4,0.030331
1000,4,0.035379
1000,4,0.030067
1000,4,0.039561
1000,4,0.037707
1000,4,0.032947
1000,4,0.031187
1000,4,0.031010
1000,4,0.030721
1000,4,0.031080
1000,4,0.031074
1000,4,0.030070
1000,4,0.031364
1000,4,0.033688
1000,4,0.031193
1000,4,0.030944
1000,4,0.031208
1000,4,0.030443
1000,4,0.039933
1000,4,0.030540
1000,4,0.038581
1000,4,0.037840
1000,4,0.039234
1000,4,0.037953
1000,4,0.036929
1000,170,1.511463
1000,221,2.025789
1000,419,4.013626
1000,605,5.968790
1000,2,0.016208
1000,2,0.015763
1000,2,0.017050
1000,2,0.019886
1000,2,0.020630
1000,2,0.019884
1000,2,0.017293
1000,2,0.019891
1000,2,0.018295
1000,2,0.019617
1000,2,0.020676
1000,2,0.019954
1000,2,0.020945
1000,2,0.018660
1000,946,7.342201
1000,253,1.981752
1000,718,5.454592
1000,361,2.782414
1000,38,0.307150
1000,1033,7.846405
1000,6,0.070522
1000,280,2.150169
1000,426,3.250221
1000,18,0.219868
1000,9,0.086881
1000,83,0.641354
1000,113,0.860228
1000,141,1.064341
1000,33,0.282573
1000,608,4.653621
1000,57,0.485215
1000,40,0.315725
1000,295,2.287146
1000,95,0.755401
1000,60,0.474195
1000,72,0.561624
1000,256,1.984853
1000,161,1.209006
1000,16,0.156315
1000,373,2.951973
1000,535,4.105076
1000,173,1.353363
1000,61,0.496329
1000,84,0.669757
1000,324,2.596013
1000,283,2.153877
1000,1177,8.942829
1000,469,3.571197
1000,123,0.936315
1000,45,0.352653
1000,98,0.761728
1000,421,3.296061
1000,375,2.981422
1000,394,2.977930
1000,406,3.117183
1000,89,0.676590
1000,1427,10.893674
1000,217,1.676865
1000,33,0.268342
1000,405,3.098183
1000,118,0.894235
1000,69,0.548975
1000,93,0.694161
1000,175,1.338138
1000,1,0.009738
1000,128,0.989051
1000,4,0.046579
1000,160,1.264987
1000,175,1.352037
1000,72,0.575033
1000,78,0.623250
1000,3,0.026013
1000,470,3.721448
1000,1327,10.648372
1000,267,2.110333
1000,215,1.695272
1000,48,0.366012
1000,303,2.299383
1000,326,2.561653
1000,183,1.464580
1000,170,1.323184
1000,181,1.397053
1000,11,0.098944
1000,110,0.838661
1000,13,0.104472
1000,28,0.211587
1000,191,1.497525
1000,48,0.409781
1000,453,3.467428
1000,6,0.058465
1000,184,1.435798
1000,123,1.011856
1000,629,4.821632
1000,247,1.853033
1000,29,0.236908
1000,468,3.550033
1000,60,0.463803
1000,107,0.882059
1000,76,0.582022
1000,87,0.652893
1000,93,0.694230
1000,31,0.240789
1000,864,6.625189
1000,42,0.312892
1000,176,1.405881
1000,88,0.708268
1000,334,2.635024
1000,56,0.519164
1000,469,3.596402
1000,8,0.060355
1000,330,2.492854
1000,11,0.100485
1000,4,0.033596
1000,176,1.455165
1000,350,2.770614
1000,157,1.231517
1000,73,0.560583
1000,297,2.264076
1000,10,0.074790
1000,26,0.219541
1000,293,2.248126
1000,35,0.278169
1000,165,1.274729
1000,70,0.531668
1000,427,3.298466
1000,472,3.609324
1000,230,1.779136
1000,691,5.278329
1000,49,0.402574
1000,144,1.122186
1000,79,0.603922
1000,174,1.319222
1000,56,0.443997
1000,11,0.094801
1000,83,0.723638
1000,334,2.556466
1000,295,2.280471
1000,81,0.614931
1000,112,0.908547
1000,130,1.048924
1000,664,5.272157
1000,119,0.885859
1000,238,1.825267
1000,11,0.091915
1000,217,1.651897
1000,1,0.009995
1000,372,2.859281
1000,231,1.760732
1000,278,2.136255
1000,4,0.035979
1000,140,1.070919
1000,600,4.547665
1000,38,0.309793
1000,11,0.103234
1000,146,1.162133
1000,79,0.595859
1000,49,0.366687
1000,585,4.576284
1000,131,1.035329
1000,41,0.305843
1000,41,0.309900
1000,169,1.353072
1000,604,4.587185
1000,216,1.684102
1000,315,2.414248
1000,258,1.975621
1000,77,0.654076
1000,78,0.682020
1000,23,0.174255
1000,733,5.668193
1000,44,0.325840
1000,18,0.144633
1000,154,1.175093
1000,396,3.035965
1000,11,0.087582
1000,39,0.312174
1000,215,1.717977
1000,344,2.634432
1000,76,0.578950
1000,249,1.917825
1000,1024,7.755969
1000,40,0.358309
1000,778,5.946041
1000,30,0.230216
1000,185,1.446831
1000,86,0.692876
1000,309,2.430712
1000,67,0.513987
1000,209,1.610351
1000,126,0.993364
1000,268,2.072053
1000,8,0.064364
1000,60,0.450951
1000,9,0.068582
1000,448,3.439387
1000,217,1.733763
1000,6,0.071234
1000,16,0.125391
1000,17,0.134123
1000,1375,10.440881
1000,144,1.095547
1000,7,0.067497
1000,44,0.379702
1000,567,4.359644
1000,62,0.577751
1000,35,0.270653
1000,93,0.727228
1000,402,3.066647
1000,225,1.753282
1000,116,0.907800
1000,24,0.184753
1000,3,0.029445
1000,343,2.712648
1000,299,2.372718
1000,301,2.359085
1000,19,0.162962
1000,20,0.169593
1000,293,2.318751
1000,247,1.913896
1000,29,0.235350
1000,99,0.811922
1000,267,2.037806
1000,490,3.757663
1000,75,0.561440
1000,17,0.152106
1000,172,1.368170
1000,3,0.029351
1000,822,6.301893
1000,43,0.350928
1000,50,0.375868
1000,25,0.212901
1000,57,0.485185
1000,1,0.011795
1000,36,0.299863
1000,47,0.368929
1000,145,1.102259
1000,529,4.009447
1000,88,0.681199
1000,637,4.918367
1000,345,2.947734
1000,58,0.444925
1000,180,1.368055
1000,26,0.203741
1000,208,1.573014
1000,50,0.388387
1000,311,2.464708
1000,34,0.288059
1000,98,0.798088
1000,13,0.102525
1000,759,5.948224
1000,56,0.414253
1000,109,0.867818
1000,770,5.873268
1000,14,0.129014
1000,51,0.396328
1000,178,1.406430
1000,84,0.624392
1000,286,2.183707
1000,250,1.899716
1000,296,2.384402
1000,306,2.324592
1000,3,0.025267
1000,155,1.176140
1000,73,0.617898
1000,74,0.619336
1000,1,0.007845
1000,29,0.215178
1000,601,4.605675
1000,5,0.054950
1000,35,0.270606
1000,211,1.630786
1000,217,1.727834
1000,69,0.622921
1000,128,1.010911
1000,440,3.380235
1000,3,0.026140
1000,398,3.023054
1000,37,0.281188
1000,34,0.291686
1000,315,2.362745
1000,215,1.721700
1000,397,3.126307
1000,48,0.375532
1000,130,0.996068
1000,17,0.157782
1000,117,0.866538
1000,23,0.195274
1000,14,0.104400
1000,3,0.027745
1000,85,0.652822
1000,39,0.333379
1000,15,0.116464
1000,254,1.951160
1000,84,0.653261
1000,11,0.118697
1000,377,2.864596
1000,222,1.677128
1000,127,0.970692
1000,245,1.963253
1000,81,0.606912
1000,165,1.269941
1000,208,1.737859
1000,36,0.284724
1000,271,2.061256
1000,65,0.563066
1000,21,0.175884
1000,192,1.441482
1000,147,1.144945
1000,122,0.909581
1000,162,1.301828
1000,50,0.409562
1000,216,1.687283
1000,224,1.697851
1000,388,2.972105
1000,76,0.606761
1000,59,0.491306
1000,4,0.035396
1000,326,2.497043
1000,349,2.740482
1000,156,1.217627
1000,100,0.751988
1000,437,3.431458
1000,124,0.939348
1000,450,3.391527
1000,44,0.330702
1000,691,5.284018
1000,246,1.983779
1000,172,1.390085
1000,318,2.457641
1000,34,0.253712
1000,297,2.569954
1000,456,3.486790
1000,2,0.015764
1000,32,0.263790
1000,46,0.377963
1000,7,0.071934
1000,116,0.879062
1000,19,0.168579
1000,267,2.026944
1000,207,1.660519
1000,11,0.092262
1000,34,0.257331
1000,826,6.325701
1000,16,0.118928
1000,89,0.663224
1000,88,0.704618
1000,135,1.060407
1000,202,1.565492
1000,302,2.351911
1000,248,1.865815
1000,14,0.108098
1000,102,0.814871
1000,210,1.608815
1000,7,0.053335
1000,476,3.636515
1000,167,1.344601
1000,494,3.772811
1000,11,0.088378
1000,41,0.359950
1000,161,1.240990
1000,176,1.363912
1000,116,0.880992
1000,333,2.558268
1000,57,0.425568
1000,40,0.316675
1000,85,0.665128
1000,140,1.069714
1000,9,0.083888
1000,163,1.275672
1000,159,1.261365
1000,308,2.445077
1000,255,1.985431
1000,7,0.076549
1000,217,1.743552
1000,257,2.000368
1000,342,2.649116
1000,305,2.333962
1000,120,0.890673
1000,12,0.092246
1000,229,1.856217
1000,331,2.633716
1000,47,0.354752
1000,51,0.414186
1000,443,3.345167
1000,84,0.661917
1000,82,0.634974
1000,72,0.580423
1000,83,0.663494
1000,21,0.166824
1000,489,3.695803
1000,245,1.908254
1000,8,0.080263
1000,9,0.086893
1000,723,5.519691
1000,2,0.018250
1000,81,0.642174
1000,158,1.252009
1000,66,0.530375
1000,439,3.405365
1000,232,1.785361
1000,29,0.238868
1000,205,1.593929
1000,292,2.229247
1000,421,3.240763
1000,339,2.567543
1000,65,0.517539
1000,182,1.464256
1000,94,0.702665
1000,31,0.257383
1000,21,0.184031
1000,5,0.047407
1000,50,0.391116
1000,105,0.835033
1000,18,0.139144
