50,169,0.012228
50,5174,0.402946
50,4702,0.330102
50,15582,1.107320
50,139,0.010023
50,182,0.012922
50,3033,0.222178
50,2898,0.204720
50,4972,0.349413
50,2819,0.205746
50,1961,0.149635
50,919,0.064344
50,2049,0.147440
50,642,0.046668
50,28,0.002215
50,226,0.016753
50,8587,0.615109
50,3156,0.310445
50,5888,0.422506
50,11639,0.831579
50,486,0.042507
50,152,0.011065
50,293,0.023010
50,6345,0.454986
50,2665,0.193785
50,14679,1.118675
50,1006,0.074385
50,1293,0.094448
50,7167,0.511604
50,717,0.051079
50,1209,0.085769
50,1382,0.098690
50,3164,0.223068
50,15564,1.096418
50,3413,0.235709
50,1661,0.118048
50,5462,0.372773
50,444,0.033724
50,34,0.002507
50,7354,0.544037
50,700,0.064772
50,3355,0.249736
50,11906,0.915605
50,202,0.014884
50,1215,0.095113
50,225,0.016500
50,11761,0.862101
50,300,0.021370
50,624,0.044199
50,3499,0.248967
50,1881,0.157592
50,3955,0.276867
50,2149,0.154610
50,12501,0.920389
50,553,0.038633
50,878,0.061411
50,787,0.056239
50,7803,0.583348
50,1999,0.140680
50,488,0.035302
50,2640,0.203968
50,12355,0.855105
50,7320,0.523746
50,449,0.036106
50,7038,0.535818
50,438,0.035498
50,1582,0.110501
50,3541,0.263278
50,1670,0.144179
50,6043,0.434072
50,12152,0.915925
50,419,0.029525
50,5128,0.363838
50,5422,0.490127
50,296,0.021243
50,2746,0.296697
50,738,0.052121
50,2488,0.209127
50,48,0.003533
50,182,0.017356
50,872,0.068711
50,1459,0.154705
50,1759,0.152290
50,3625,0.287039
50,3276,0.229903
50,144,0.010463
50,1194,0.085449
50,1632,0.116915
50,629,0.044151
50,8600,0.595342
50,9681,0.696909
50,7536,0.524546
50,254,0.018289
50,1380,0.129017
50,2649,0.185667
50,11089,0.927311
50,7368,0.581222
50,5421,0.424499
50,2913,0.266893
50,1912,0.138194
50,4446,0.307756
50,3682,0.264522
50,1048,0.085229
50,250,0.031477
50,14104,0.957211
50,1625,0.109413
50,4801,0.316051
50,4570,0.293850
50,14553,0.964250
50,127,0.010938
50,2805,0.201660
50,9868,0.657194
50,147,0.011776
50,795,0.063614
50,16587,1.092316
50,5364,0.397372
50,9793,0.703875
50,369,0.027980
50,4058,0.290818
50,18,0.001257
50,2147,0.149490
50,3469,0.228650
50,1252,0.081993
50,4021,0.285487
50,19310,1.273547
50,2609,0.169678
50,114,0.009755
50,20370,1.353603
50,549,0.046538
50,2447,0.176342
50,2356,0.175133
50,4345,0.289719
50,700,0.049776
50,802,0.067313
50,95,0.008535
50,466,0.034325
50,387,0.037155
50,9247,0.630133
50,1655,0.112893
50,1362,0.088854
50,390,0.028220
50,581,0.042791
50,7470,0.493147
50,5303,0.394202
50,1568,0.105610
50,14093,0.945239
50,10702,0.756026
50,1851,0.131573
50,2098,0.162045
50,724,0.052074
50,10469,0.722176
50,1476,0.098850
50,3557,0.232450
50,669,0.043847
50,2512,0.165184
50,3161,0.213836
50,2525,0.192662
50,3959,0.257857
50,2218,0.146423
50,6742,0.446234
50,1974,0.148574
50,2850,0.184974
50,5642,0.363766
50,554,0.040729
50,7864,0.542108
50,860,0.065332
50,94,0.006358
50,369,0.027906
50,9697,0.655889
50,7375,0.488400
50,2054,0.132385
50,28,0.004942
50,5785,0.463888
50,1199,0.087286
50,2247,0.145566
50,534,0.039885
50,7227,0.491974
50,509,0.036637
50,760,0.073460
50,859,0.066788
50,3495,0.290648
50,1142,0.088386
50,11060,0.802144
50,1968,0.146036
50,619,0.062027
50,2158,0.158266
50,172,0.017880
50,2283,0.180611
50,5735,0.371949
50,4530,0.302003
50,15927,1.078542
50,4642,0.347818
50,7525,0.490211
50,9810,0.689807
50,9809,0.644069
50,2346,0.197235
50,6524,0.423200
50,1015,0.069607
